연번,구인_신청일자,모집_기간,기업명,모집_직종,고용_형태,임금_형태,임금,입사_형태,요구_경력,요구_학력,전공_계열,요구_자격증,사업장_주소,기업_형태,담당_기관,등록일,연락처
8795,2024-04-03,2024-04-03~2024-04-19,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1240670.0,무관,무관,무관,,    ,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,부산지역본부,2024-04-04,1588-1519
8796,2024-04-03,2024-04-03~2024-04-25,부산세관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1545640.0,무관,0년개월,무관,,    ,부산광역시 중구 충장대로 20 (중앙동4가) 부산본부세관 별관 3층 심사2관,중소,부산지역본부,2024-04-03,1588-1519
8797,2024-04-03,2024-04-03~2024-05-31,(주)엔씨소프트서비스,사내카페 배달원,계약직,시급,9860.0,무관,무관,무관,,    ,경기도 성남시 분당구 대왕판교로644번길 12 (삼평동),대기업,부산지역본부,2024-04-03,1588-1519
8798,2024-04-03,2024-04-03~2024-04-19,(주)엔씨소프트서비스,고객 상담원(인터넷·통신),계약직,시급,9860.0,무관,무관,무관,,    ,경기도 성남시 분당구 대왕판교로644번길 12 (삼평동),대기업,부산지역본부,2024-04-03,1588-1519
8799,2024-04-03,2024-04-03~2024-04-13,(주)더블유웨딩,식품 분야 단순 종사원,상용직,월급,2060740.0,무관,무관,무관,,    ,부산광역시 연제구 중앙대로 1000 (연산동) (연산동),중소,부산지역본부,2024-04-03,1588-1519
8800,2024-04-03,2024-04-03~2024-05-30,부산커피협동조합,"기타 식품가공기계 조작원(유지, 장류, 조미식품, 설탕, 커피, 담배 등)",시간제,시급,9860.0,무관,무관,무관,,    ,"부산광역시 남구 황령대로319번가길 53 1층 (대연동, 1층)",중소,부산지역본부,2024-04-08,1588-1519
8801,2024-04-03,2024-04-03~2024-04-12,전남대학교 산학협력단,직업 운동선수,계약직,월급,1200000.0,무관,무관,무관,,    ,"광주광역시 북구 용봉로 77 (용봉동,전남대학교)",대기업,광주지역본부,2024-04-09,1588-1519
8802,2024-04-03,2024-04-30~2024-07-29,광주카리타스근로시설,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9860.0,무관,무관,무관,,    ,광주광역시 광산구 지로길 7 지죽동,"협회,단체",광주지역본부,2024-05-07,1588-1519
8803,2024-04-03,2024-04-03~2024-04-30,사단법인 참,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9860.0,무관,무관,무관,,    ,"광주광역시 광산구 여대길 303 (산정동, 어등산한국아델리움 2단지) 상가동 b02호",개인,광주지역본부,2024-04-03,1588-1519
8804,2024-04-03,2024-04-03~2024-04-12,(주)케이티클라우드,사업체 우편물 및 택배물품 관리원,계약직,월급,1533000.0,무관,무관,무관,,    ,"서울특별시 강남구 학동로 343 4층, 15층 (논현동, 포바강남타워)",중소,서울동부지사,2024-04-03,1588-1519
8805,2024-04-03,2024-04-03~2024-04-30,주식회사 카카오엔터테인먼트,네일 아티스트(손톱 관리사),계약직,월급,2200000.0,무관,0년개월,무관,,    ,경기도 성남시 분당구 판교역로 221 (삼평동) 투썬월드빌딩 6층,대기업,경기동부지사,2024-04-03,1588-1519
8806,2024-04-03,2024-04-03~2024-05-31,(주)에스피씨지에프에스,환경 미화원,상용직,시급,10215.0,무관,무관,무관,,    ,경기도 성남시 중원구 둔촌대로457번길 13 (상대원동),대기업,경기동부지사,2024-04-03,1588-1519
8807,2024-04-03,2024-04-03~2024-07-02,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,2260000.0,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,충남지사,2024-04-03,1588-1519
8808,2024-04-03,2024-04-03~2024-06-30,녹십자수의약품주식회사,"제품 포장원(섬유, 전기전자, 식품 제외)",상용직,월급,800000.0,무관,무관,무관,,    ,경기도 용인시 기흥구 중부대로 438 (구갈동),중소,충남지사,2024-04-03,1588-1519
8809,2024-04-03,2024-04-03~2024-04-30,아산성심학교,사무 보조원(공공기관),계약직,시급,9860.0,무관,무관,무관,,    ,충청남도 아산시 선장면 아산만로 368 (군덕리),"공사,공공",충남지사,2024-04-03,1588-1519
8810,2024-04-03,2024-04-03~2024-05-31,(주)에스에스글로벌,종이제품 생산기계 조작원,상용직,시급,9860.0,무관,0년개월,무관,,    ,충청남도 아산시 둔포면 윤보선로336번길 71-16 (주)에스에스글로벌,개인,충남지사,2024-04-03,1588-1519
8811,2024-04-03,2024-04-03~2024-04-17,농업회사법인 주식회사 천만년,농업 단순 종사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,충청남도 보령시 청라면 향천리길 67-27,개인,충남지사,2024-04-03,1588-1519
8812,2024-04-03,2024-04-03~2024-04-30,정다운요양병원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9860.0,무관,0년개월,무관,,    ,전라남도 무안군 삼향읍 삼일로 13-1 정다운요양병원,개인,전남지사,2024-04-05,1588-1519
8813,2024-04-03,2024-04-03~2024-05-31,유한회사대동,사무 보조원(일반사업체),상용직,시급,9860.0,무관,무관,무관,,    ,전라남도 순천시 생목순환길 116 (생목동),중소,전남지사,2024-04-05,1588-1519
8814,2024-04-03,2024-04-03~2024-04-12,한국폴리텍IV대학,사무 보조원(공공기관),계약직,시급,9860.0,무관,무관,무관,,    ,대전광역시 동구 우암로 352-21 한국폴리텍대학 대전캠퍼스 (가양동),중소,대전지역본부,2024-04-03,1588-1519
8815,2024-04-02,2024-04-02~2024-07-01,빛고을요양병원,간병인 보조원,상용직,시급,9860.0,무관,0년개월,무관,,    ,광주광역시 북구 태봉로 46 (유동),개인,광주지역본부,2024-04-03,1588-1519
8816,2024-04-02,2024-04-02~2024-04-19,(주)레딕스,전기·전자 제품 및 부품 단순 검사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,대전광역시 대덕구 문평서로 8-24 (문평동),중소,대전지역본부,2024-04-02,1588-1519
8817,2024-04-02,2024-04-02~2024-04-04,대신빌딩,경비 관리자,상용직,시급,9860.0,무관,무관,무관,,    ,대전광역시 서구 둔산서로 31 (둔산동) 대신빌딩,중소,대전지역본부,2024-04-02,1588-1519
8818,2024-04-02,2024-04-02~2024-04-30,솔비타어린이집,환경 미화원,계약직,시급,9860.0,무관,무관,무관,,    ,세종특별자치시 도움8로 11-20 솔비타어린이집 (어진동),중소,대전지역본부,2024-04-02,1588-1519
8819,2024-04-02,2024-04-02~2024-04-12,(사)한국장애인사진콘텐츠협회 인쇄사업본부,바리스타,상용직,시급,9860.0,무관,무관,무관,,    ,대전광역시 동구 새울로 41 (판암동) 판암테크노타운 203호,"협회,단체",대전지역본부,2024-04-02,1588-1519
8820,2024-04-02,2024-04-02~2024-04-12,행복디딤 주식회사,스팀세차원,계약직,연봉,14000000.0,무관,무관,무관,,    ,"서울특별시 종로구 종로 26 지하3층(서린동, SK빌딩 내)",중소,대전지역본부,2024-04-02,1588-1519
8821,2024-04-02,2024-04-02~2024-04-10,더젠병원,기타 보건·의료 서비스 종사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,대전광역시 서구 계백로 1013 (관저동),중소,대전지역본부,2024-04-02,1588-1519
